pile_id,road_id,pile_lat,pile_lon,pile_dir,pile_lane,pile_distance,pile_angle,pile_width,pile_prop
149046,1270,24.928603,121.288999,1,1,340,86,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001030, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T3"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1638920000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 2.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 15.0, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547314, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.22, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 4, ""QualityLV"": 3}"
149047,1270,24.928614,121.289196,1,1,360,88,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001035, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T3"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1655080000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" AC11309916-1"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 4.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 2.0, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 26.7, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 0, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547319, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.72, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 1}"
149048,1270,24.928621,121.289394,1,1,380,88,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001036, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T3"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1655680000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 2.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 15.2, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547320, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149049,1270,24.928628,121.289592,1,1,400,88,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001045, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.12, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.06, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 13.8, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547329, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 1}"
149050,1270,24.928412,121.285637,2,1,0,247,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001071, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" 1141472\u65e2\u6709\u7ba1\u7dda-3"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.12, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.06, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 24.4, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547355, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 4, ""QualityLV"": 3}"
149051,1270,24.928442,121.285831,2,1,20,266,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001080, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T3"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1656550000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 4.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 2.0, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 35.1, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547364, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149052,1270,24.92844,121.286028,2,1,40,271,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001085, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.06, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 4.8, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547369, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.4, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149053,1270,24.928438,121.286226,2,1,60,267,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001096, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" AC11398862-\u65e2\u6709\u7ba1\u7dda2"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.12, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.06, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 28.3, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""OBJECTID"": 547380, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.7, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149054,1270,24.928446,121.286424,2,1,80,267,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001103, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.06, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 5.6, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547387, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.4, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149055,1270,24.928462,121.286621,2,1,100,264,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001104, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.06, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 4.2, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547388, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.4, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149056,1270,24.928482,121.286818,2,1,120,264,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001105, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.06, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 6.1, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547389, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.4, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149057,1270,24.928501,121.287015,2,1,140,264,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001108, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T3"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" AC11309916-2"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 4.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 2.0, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 12.7, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 0, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547392, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.72, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.74, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 1}"
149058,1270,24.928523,121.287212,2,1,160,263,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001112, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.06, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 5.8, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547396, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.4, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149059,1270,24.928545,121.287408,2,1,180,263,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001113, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.12, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.06, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 23.5, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547397, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.5, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.5, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149060,1270,24.928561,121.287605,2,1,200,267,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001116, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T3"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1642980000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 6.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 3.0, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 43.99, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 0, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547400, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.31, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.33, ""\u524d\u4e00\u6b21Status_XY"": 2, ""QualityLV_Old"": 1, ""QualityLV"": 1}"
149061,1270,24.928571,121.287803,2,1,220,267,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001123, ""\u8d77\u9ede\u7de8\u865f"": ""01P03"", ""\u7d42\u9ede\u7de8\u865f"": ""01P01"", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1604970000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""1"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1, ""\u7ba1\u5f91\u5bec\u5ea6"": 9.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 3.0, ""\u6db5\u7ba1\u689d\u6578"": 3, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u7ba1\u7dda\u9577\u5ea6"": 34.2, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 0, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547407, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.5, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.5, ""\u524d\u4e00\u6b21Status_XY"": 2, ""QualityLV_Old"": 1, ""QualityLV"": 1}"
149062,1270,24.928581,121.288001,2,1,240,267,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001127, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.12, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.06, ""\u6db5\u7ba1\u689d\u6578"": 2, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 15.0, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547411, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.5, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.5, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149063,1270,24.928591,121.288199,2,1,260,267,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001136, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.089, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 18.1, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547420, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149064,1270,24.928602,121.288396,2,1,280,266,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001159, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.178, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.178, ""\u6db5\u7ba1\u689d\u6578"": 3, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 12.0, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547443, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.2, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.5, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
149065,1270,24.928613,121.288594,2,1,300,266,3,"{""\u985e\u5225\u78bc"": 801010103, ""\u8b58\u5225\u78bc"": 8010101030001178, ""\u8d77\u9ede\u7de8\u865f"": "" "", ""\u7d42\u9ede\u7de8\u865f"": "" "", ""\u7ba1\u7406\u55ae\u4f4d"": ""T2"", ""\u4f5c\u696d\u5340\u5206"": 1, ""\u8a2d\u7f6e\u65e5\u671f"": 1262300000000.0, ""\u7ba1\u7dda\u7de8\u865f"": "" "", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.06, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1, ""\u7ba1\u7dda\u6750\u6599"": ""PH"", ""\u7ba1\u7dda\u9577\u5ea6"": 4.5, ""\u7ba1\u7dda\u578b\u614b"": 0, ""\u4f7f\u7528\u72c0\u614b"": 0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": "" "", ""OBJECTID"": 547462, ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.4, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.8, ""\u524d\u4e00\u6b21Status_XY"": 1, ""QualityLV_Old"": 3, ""QualityLV"": 3}"
